folder,filename,filepath,frame_count,fps,width,height,duration_sec,frame_dir,n_extracted_frames,json_dir
AI_dataset/N03/N03_Ward,Q-setting3.MP4,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/Q-setting3.MP4,339,29.97002997002997,1920,1080,11.311300000000001,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/Q-setting3_frames,339,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/Q-setting3_JSON
AI_dataset/N03/N03_Ward,Shoulder Flexion2.MP4,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/Shoulder Flexion2.MP4,372,29.97002997002997,1920,1080,12.4124,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/Shoulder Flexion2_frames,372,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/Shoulder Flexion2_JSON
AI_dataset/N03/N03_Ward,Clamshell_Sidelying1.MOV,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/Clamshell_Sidelying1.MOV,711,60.0,1080,1920,11.85,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/Clamshell_Sidelying1_frames,711,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/Clamshell_Sidelying1_JSON
AI_dataset/N03/N03_Ward,Shoulder Flexion1.MOV,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/Shoulder Flexion1.MOV,681,60.0,1080,1920,11.35,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/Shoulder Flexion1_frames,681,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/Shoulder Flexion1_JSON
AI_dataset/N01/N01_Ward,PecdecFly1.MOV,../data/new_data/raw_data/AI_dataset/N01/N01_Ward/PecdecFly1.MOV,465,30.0,2160,3840,15.5,,460,../data/new_data/keypoints_json/AI_dataset/N01/N01_Ward/PecdecFly1_JSON
AI_dataset/N03/N03_Ward,Q-setting2.MP4,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/Q-setting2.MP4,347,29.97002997002997,1920,1080,11.578233333333333,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/Q-setting2_frames,347,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/Q-setting2_JSON
AI_dataset/N03/N03_Ward,Bridge_Dynamic1.MOV,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/Bridge_Dynamic1.MOV,1372,60.0,1080,1920,22.866666666666667,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/Bridge_Dynamic1_frames,1372,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/Bridge_Dynamic1_JSON
AI_dataset/N03/N03_Ward,Leg cycle exercise1.MOV,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/Leg cycle exercise1.MOV,659,60.0,1080,1920,10.983333333333333,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/Leg cycle exercise1_frames,659,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/Leg cycle exercise1_JSON
AI_dataset/N03/N03_Ward,Hip knee flexion2.MP4,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/Hip knee flexion2.MP4,422,29.97002997002997,1920,1080,14.080733333333333,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/Hip knee flexion2_frames,422,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/Hip knee flexion2_JSON
AI_dataset/N03/N03_Ward,Knee flexion2.MP4,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/Knee flexion2.MP4,336,29.97002997002997,1920,1080,11.2112,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/Knee flexion2_frames,336,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/Knee flexion2_JSON
AI_dataset/N01/N01_Ward,Shoulder Flexion1.MOV,../data/new_data/raw_data/AI_dataset/N01/N01_Ward/Shoulder Flexion1.MOV,458,30.0,2160,3840,15.266666666666667,,453,../data/new_data/keypoints_json/AI_dataset/N01/N01_Ward/Shoulder Flexion1_JSON
AI_dataset/N03/N03_Ward,Knee flexion1.MOV,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/Knee flexion1.MOV,708,60.0,1080,1920,11.8,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/Knee flexion1_frames,708,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/Knee flexion1_JSON
AI_dataset/N03/N03_Ward,Lumbar rotation2.MP4,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/Lumbar rotation2.MP4,379,29.97002997002997,1920,1080,12.645966666666666,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/Lumbar rotation2_frames,379,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/Lumbar rotation2_JSON
AI_dataset/N03/N03_Ward,Hip knee flexion3.MP4,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/Hip knee flexion3.MP4,422,29.97002997002997,1920,1080,14.080733333333333,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/Hip knee flexion3_frames,422,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/Hip knee flexion3_JSON
AI_dataset/N03/N03_Ward,Shoulder Abduction3.MP4,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/Shoulder Abduction3.MP4,381,29.97002997002997,1920,1080,12.7127,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/Shoulder Abduction3_frames,381,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/Shoulder Abduction3_JSON
AI_dataset/N03/N03_Ward,Knee flexion3.MP4,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/Knee flexion3.MP4,374,29.97002997002997,1920,1080,12.479133333333333,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/Knee flexion3_frames,374,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/Knee flexion3_JSON
AI_dataset/N03/N03_Ward,Shoulder Abduction2.MP4,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/Shoulder Abduction2.MP4,381,29.97002997002997,1920,1080,12.7127,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/Shoulder Abduction2_frames,381,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/Shoulder Abduction2_JSON
AI_dataset/N03/N03_Ward,Lumbar rotation3.MP4,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/Lumbar rotation3.MP4,383,29.97002997002997,1920,1080,12.779433333333333,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/Lumbar rotation3_frames,383,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/Lumbar rotation3_JSON
AI_dataset/N03/N03_Ward,Leg cycle exercise2.MP4,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/Leg cycle exercise2.MP4,347,29.97002997002997,1920,1080,11.578233333333333,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/Leg cycle exercise2_frames,347,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/Leg cycle exercise2_JSON
AI_dataset/N03/N03_Ward,Hip knee flexion1.MOV,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/Hip knee flexion1.MOV,803,60.0,1080,1920,13.383333333333333,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/Hip knee flexion1_frames,803,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/Hip knee flexion1_JSON
AI_dataset/N03/N03_Ward,SLR3.MP4,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/SLR3.MP4,372,29.97002997002997,1920,1080,12.4124,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/SLR3_frames,372,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/SLR3_JSON
AI_dataset/N03/N03_Ward,One leg brige_dynamic2.MP4,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/One leg brige_dynamic2.MP4,645,29.97002997002997,1920,1080,21.5215,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/One leg brige_dynamic2_frames,645,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/One leg brige_dynamic2_JSON
AI_dataset/N03/N03_Ward,One leg bridge_static3.MP4,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/One leg bridge_static3.MP4,369,29.97002997002997,1920,1080,12.3123,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/One leg bridge_static3_frames,369,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/One leg bridge_static3_JSON
AI_dataset/N03/N03_Ward,Leg cycle exercise3.MP4,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/Leg cycle exercise3.MP4,344,29.97002997002997,1920,1080,11.478133333333334,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/Leg cycle exercise3_frames,344,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/Leg cycle exercise3_JSON
AI_dataset/N03/N03_Ward,SLR2.MP4,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/SLR2.MP4,346,29.97002997002997,1920,1080,11.544866666666667,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/SLR2_frames,346,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/SLR2_JSON
AI_dataset/N03/N03_Ward,Shoulder Flexion3.MP4,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/Shoulder Flexion3.MP4,355,29.97002997002997,1920,1080,11.845166666666668,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/Shoulder Flexion3_frames,355,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/Shoulder Flexion3_JSON
AI_dataset/N03/N03_Ward,Pec dec Fly2.MP4,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/Pec dec Fly2.MP4,372,29.97002997002997,1920,1080,12.4124,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/Pec dec Fly2_frames,372,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/Pec dec Fly2_JSON
AI_dataset/N03/N03_Ward,One leg bridge_static2.MP4,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/One leg bridge_static2.MP4,346,29.97002997002997,1920,1080,11.544866666666667,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/One leg bridge_static2_frames,346,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/One leg bridge_static2_JSON
AI_dataset/N03/N03_Ward,Shoulder Abduction1.MOV,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/Shoulder Abduction1.MOV,741,60.0,1080,1920,12.35,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/Shoulder Abduction1_frames,741,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/Shoulder Abduction1_JSON
AI_dataset/N03/N03_Ward,Overhead Triceps Extension1.MOV,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/Overhead Triceps Extension1.MOV,779,60.0,1080,1920,12.983333333333333,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/Overhead Triceps Extension1_frames,779,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/Overhead Triceps Extension1_JSON
AI_dataset/N03/N03_Ward,Lumbar rotation1.MOV,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/Lumbar rotation1.MOV,729,60.0,1080,1920,12.15,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/Lumbar rotation1_frames,729,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/Lumbar rotation1_JSON
AI_dataset/N01/N01_Ward,Shoulder Abduction1.MOV,../data/new_data/raw_data/AI_dataset/N01/N01_Ward/Shoulder Abduction1.MOV,605,30.0,2160,3840,20.166666666666668,,593,../data/new_data/keypoints_json/AI_dataset/N01/N01_Ward/Shoulder Abduction1_JSON
AI_dataset/N03/N03_Ward,SLR1.MOV,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/SLR1.MOV,727,60.0,1080,1920,12.116666666666667,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/SLR1_frames,727,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/SLR1_JSON
AI_dataset/N03/N03_Ward,One leg bridge_static1.MOV,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/One leg bridge_static1.MOV,689,60.0,1080,1920,11.483333333333333,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/One leg bridge_static1_frames,689,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/One leg bridge_static1_JSON
AI_dataset/N03/N03_Ward,One leg brige_dynamic3.MP4,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/One leg brige_dynamic3.MP4,630,29.97002997002997,1920,1080,21.021,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/One leg brige_dynamic3_frames,630,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/One leg brige_dynamic3_JSON
AI_dataset/N03/N03_Ward,Q-setting1.MOV,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/Q-setting1.MOV,659,60.0,1080,1920,10.983333333333333,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/Q-setting1_frames,659,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/Q-setting1_JSON
AI_dataset/N03/N03_Ward,Pec dec Fly3.MP4,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/Pec dec Fly3.MP4,370,29.97002997002997,1920,1080,12.345666666666666,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/Pec dec Fly3_frames,370,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/Pec dec Fly3_JSON
AI_dataset/N03/N03_Ward,Overhead Triceps Extension2.MP4,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/Overhead Triceps Extension2.MP4,383,29.97002997002997,1920,1080,12.779433333333333,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/Overhead Triceps Extension2_frames,383,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/Overhead Triceps Extension2_JSON
AI_dataset/N03/N03_Ward,Overhead Triceps Extension3.MP4,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/Overhead Triceps Extension3.MP4,403,29.97002997002997,1920,1080,13.446766666666667,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/Overhead Triceps Extension3_frames,403,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/Overhead Triceps Extension3_JSON
AI_dataset/N03/N03_Ward,One leg brige_dynamic1.MOV,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/One leg brige_dynamic1.MOV,1227,60.0,1080,1920,20.45,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/One leg brige_dynamic1_frames,1227,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/One leg brige_dynamic1_JSON
AI_dataset/N03/N03_Ward,Pec dec Fly1.MOV,../data/new_data/raw_data/AI_dataset/N03/N03_Ward/Pec dec Fly1.MOV,720,60.0,1080,1920,12.0,../data/new_data/frames_output/AI_dataset/N03/N03_Ward/Pec dec Fly1_frames,720,../data/new_data/keypoints_json/AI_dataset/N03/N03_Ward/Pec dec Fly1_JSON
AI_dataset/N04/N04_Treatment,Biceps Curl3.MP4,../data/new_data/raw_data/AI_dataset/N04/N04_Treatment/Biceps Curl3.MP4,339,29.97002997002997,1920,1080,11.311300000000001,../data/new_data/frames_output/AI_dataset/N04/N04_Treatment/Biceps Curl3_frames,339,../data/new_data/keypoints_json/AI_dataset/N04/N04_Treatment/Biceps Curl3_JSON
AI_dataset/N04/N04_Treatment,Hip Flexion Extension_Wheelchair1.MP4,../data/new_data/raw_data/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_Wheelchair1.MP4,342,29.97002997002997,1920,1080,11.4114,../data/new_data/frames_output/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_Wheelchair1_frames,342,../data/new_data/keypoints_json/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_Wheelchair1_JSON
AI_dataset/N04/N04_Treatment,Hip Flexion Extension_chair1.MP4,../data/new_data/raw_data/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_chair1.MP4,324,29.97002997002997,1920,1080,10.8108,../data/new_data/frames_output/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_chair1_frames,324,../data/new_data/keypoints_json/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_chair1_JSON
AI_dataset/N04/N04_Treatment,Biceps Curl1.MP4,../data/new_data/raw_data/AI_dataset/N04/N04_Treatment/Biceps Curl1.MP4,324,29.97002997002997,1920,1080,10.8108,../data/new_data/frames_output/AI_dataset/N04/N04_Treatment/Biceps Curl1_frames,324,../data/new_data/keypoints_json/AI_dataset/N04/N04_Treatment/Biceps Curl1_JSON
AI_dataset/N04/N04_Treatment,SLR_bobathtable1.MP4,../data/new_data/raw_data/AI_dataset/N04/N04_Treatment/SLR_bobathtable1.MP4,329,29.97002997002997,1920,1080,10.977633333333333,../data/new_data/frames_output/AI_dataset/N04/N04_Treatment/SLR_bobathtable1_frames,329,../data/new_data/keypoints_json/AI_dataset/N04/N04_Treatment/SLR_bobathtable1_JSON
AI_dataset/N04/N04_Treatment,Hip Flexion Extension_bobathtable3.MP4,../data/new_data/raw_data/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_bobathtable3.MP4,384,29.97002997002997,1920,1080,12.812800000000001,../data/new_data/frames_output/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_bobathtable3_frames,384,../data/new_data/keypoints_json/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_bobathtable3_JSON
AI_dataset/N04/N04_Treatment,Hip Extension2.MOV,../data/new_data/raw_data/AI_dataset/N04/N04_Treatment/Hip Extension2.MOV,668,60.0,1920,1080,11.133333333333333,../data/new_data/frames_output/AI_dataset/N04/N04_Treatment/Hip Extension2_frames,668,../data/new_data/keypoints_json/AI_dataset/N04/N04_Treatment/Hip Extension2_JSON
AI_dataset/N04/N04_Treatment,Hip Flexion Extension1.MP4,../data/new_data/raw_data/AI_dataset/N04/N04_Treatment/Hip Flexion Extension1.MP4,333,29.97002997002997,1920,1080,11.1111,../data/new_data/frames_output/AI_dataset/N04/N04_Treatment/Hip Flexion Extension1_frames,333,../data/new_data/keypoints_json/AI_dataset/N04/N04_Treatment/Hip Flexion Extension1_JSON
AI_dataset/N04/N04_Treatment,Knee Extension_Wheelchair2.MOV,../data/new_data/raw_data/AI_dataset/N04/N04_Treatment/Knee Extension_Wheelchair2.MOV,677,60.0,1920,1080,11.283333333333333,../data/new_data/frames_output/AI_dataset/N04/N04_Treatment/Knee Extension_Wheelchair2_frames,677,../data/new_data/keypoints_json/AI_dataset/N04/N04_Treatment/Knee Extension_Wheelchair2_JSON
AI_dataset/N04/N04_Ward,Ankle Pumping3.MP4,../data/new_data/raw_data/AI_dataset/N04/N04_Ward/Ankle Pumping3.MP4,374,29.97002997002997,1920,1080,12.479133333333333,../data/new_data/frames_output/AI_dataset/N04/N04_Ward/Ankle Pumping3_frames,374,../data/new_data/keypoints_json/AI_dataset/N04/N04_Ward/Ankle Pumping3_JSON
AI_dataset/N04/N04_Treatment,Hip Flexion Extension_bobathtable1.MP4,../data/new_data/raw_data/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_bobathtable1.MP4,344,29.97002997002997,1920,1080,11.478133333333334,../data/new_data/frames_output/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_bobathtable1_frames,344,../data/new_data/keypoints_json/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_bobathtable1_JSON
AI_dataset/N04/N04_Treatment,Knee Extension_Wheelchair1.MP4,../data/new_data/raw_data/AI_dataset/N04/N04_Treatment/Knee Extension_Wheelchair1.MP4,311,29.97002997002997,1920,1080,10.377033333333333,../data/new_data/frames_output/AI_dataset/N04/N04_Treatment/Knee Extension_Wheelchair1_frames,311,../data/new_data/keypoints_json/AI_dataset/N04/N04_Treatment/Knee Extension_Wheelchair1_JSON
AI_dataset/N04/N04_Treatment,Knee Flexion3.MP4,../data/new_data/raw_data/AI_dataset/N04/N04_Treatment/Knee Flexion3.MP4,352,29.97002997002997,1920,1080,11.745066666666666,../data/new_data/frames_output/AI_dataset/N04/N04_Treatment/Knee Flexion3_frames,352,../data/new_data/keypoints_json/AI_dataset/N04/N04_Treatment/Knee Flexion3_JSON
AI_dataset/N04/N04_Ward,Biceps Curl2.MP4,../data/new_data/raw_data/AI_dataset/N04/N04_Ward/Biceps Curl2.MP4,330,29.97002997002997,1920,1080,11.011000000000001,../data/new_data/frames_output/AI_dataset/N04/N04_Ward/Biceps Curl2_frames,330,../data/new_data/keypoints_json/AI_dataset/N04/N04_Ward/Biceps Curl2_JSON
AI_dataset/N04/N04_Treatment,Hip Flexion Extension_bobathtable2.MOV,../data/new_data/raw_data/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_bobathtable2.MOV,773,60.0,1920,1080,12.883333333333333,../data/new_data/frames_output/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_bobathtable2_frames,773,../data/new_data/keypoints_json/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_bobathtable2_JSON
AI_dataset/N04/N04_Treatment,Hip Flexion Extension_Wheelchair2.MOV,../data/new_data/raw_data/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_Wheelchair2.MOV,684,60.0,1920,1080,11.4,../data/new_data/frames_output/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_Wheelchair2_frames,684,../data/new_data/keypoints_json/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_Wheelchair2_JSON
AI_dataset/N04/N04_Treatment,Hip Flexion Extension3.MP4,../data/new_data/raw_data/AI_dataset/N04/N04_Treatment/Hip Flexion Extension3.MP4,348,29.97002997002997,1920,1080,11.611600000000001,../data/new_data/frames_output/AI_dataset/N04/N04_Treatment/Hip Flexion Extension3_frames,348,../data/new_data/keypoints_json/AI_dataset/N04/N04_Treatment/Hip Flexion Extension3_JSON
AI_dataset/N04/N04_Ward,Biceps Curl_Bilateral3.MP4,../data/new_data/raw_data/AI_dataset/N04/N04_Ward/Biceps Curl_Bilateral3.MP4,351,29.97002997002997,1920,1080,11.7117,../data/new_data/frames_output/AI_dataset/N04/N04_Ward/Biceps Curl_Bilateral3_frames,351,../data/new_data/keypoints_json/AI_dataset/N04/N04_Ward/Biceps Curl_Bilateral3_JSON
AI_dataset/N04/N04_Ward,Clamshell_Sidelying1.MOV,../data/new_data/raw_data/AI_dataset/N04/N04_Ward/Clamshell_Sidelying1.MOV,691,60.0,1080,1920,11.516666666666667,../data/new_data/frames_output/AI_dataset/N04/N04_Ward/Clamshell_Sidelying1_frames,691,../data/new_data/keypoints_json/AI_dataset/N04/N04_Ward/Clamshell_Sidelying1_JSON
AI_dataset/N04/N04_Treatment,SLR_bobathtable3.MP4,../data/new_data/raw_data/AI_dataset/N04/N04_Treatment/SLR_bobathtable3.MP4,390,29.97002997002997,1920,1080,13.013,../data/new_data/frames_output/AI_dataset/N04/N04_Treatment/SLR_bobathtable3_frames,390,../data/new_data/keypoints_json/AI_dataset/N04/N04_Treatment/SLR_bobathtable3_JSON
AI_dataset/N04/N04_Treatment,Biceps Curl2.MOV,../data/new_data/raw_data/AI_dataset/N04/N04_Treatment/Biceps Curl2.MOV,689,60.0,1920,1080,11.483333333333333,../data/new_data/frames_output/AI_dataset/N04/N04_Treatment/Biceps Curl2_frames,689,../data/new_data/keypoints_json/AI_dataset/N04/N04_Treatment/Biceps Curl2_JSON
AI_dataset/N04/N04_Ward,Clamshell_Sidelying2.MP4,../data/new_data/raw_data/AI_dataset/N04/N04_Ward/Clamshell_Sidelying2.MP4,338,29.97002997002997,1920,1080,11.277933333333333,../data/new_data/frames_output/AI_dataset/N04/N04_Ward/Clamshell_Sidelying2_frames,338,../data/new_data/keypoints_json/AI_dataset/N04/N04_Ward/Clamshell_Sidelying2_JSON
AI_dataset/N04/N04_Treatment,Hip Flexion Extension_chair3.MP4,../data/new_data/raw_data/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_chair3.MP4,375,29.97002997002997,1920,1080,12.512500000000001,../data/new_data/frames_output/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_chair3_frames,375,../data/new_data/keypoints_json/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_chair3_JSON
AI_dataset/N04/N04_Treatment,Hip Extension3.MP4,../data/new_data/raw_data/AI_dataset/N04/N04_Treatment/Hip Extension3.MP4,346,29.97002997002997,1920,1080,11.544866666666667,../data/new_data/frames_output/AI_dataset/N04/N04_Treatment/Hip Extension3_frames,346,../data/new_data/keypoints_json/AI_dataset/N04/N04_Treatment/Hip Extension3_JSON
AI_dataset/N04/N04_Treatment,Hip Flexion Extension_chair2.MOV,../data/new_data/raw_data/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_chair2.MOV,659,60.0,1920,1080,10.983333333333333,../data/new_data/frames_output/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_chair2_frames,659,../data/new_data/keypoints_json/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_chair2_JSON
AI_dataset/N04/N04_Ward,Bridge_static3.MP4,../data/new_data/raw_data/AI_dataset/N04/N04_Ward/Bridge_static3.MP4,210,29.97002997002997,1920,1080,7.007000000000001,../data/new_data/frames_output/AI_dataset/N04/N04_Ward/Bridge_static3_frames,210,../data/new_data/keypoints_json/AI_dataset/N04/N04_Ward/Bridge_static3_JSON
AI_dataset/N04/N04_Treatment,Knee Extension_Wheelchair3.MP4,../data/new_data/raw_data/AI_dataset/N04/N04_Treatment/Knee Extension_Wheelchair3.MP4,340,29.97002997002997,1920,1080,11.344666666666667,../data/new_data/frames_output/AI_dataset/N04/N04_Treatment/Knee Extension_Wheelchair3_frames,340,../data/new_data/keypoints_json/AI_dataset/N04/N04_Treatment/Knee Extension_Wheelchair3_JSON
AI_dataset/N04/N04_Ward,Clamshell_Sidelying3.MP4,../data/new_data/raw_data/AI_dataset/N04/N04_Ward/Clamshell_Sidelying3.MP4,351,29.97002997002997,1920,1080,11.7117,../data/new_data/frames_output/AI_dataset/N04/N04_Ward/Clamshell_Sidelying3_frames,351,../data/new_data/keypoints_json/AI_dataset/N04/N04_Ward/Clamshell_Sidelying3_JSON
AI_dataset/N04/N04_Treatment,Knee Flexion2.MOV,../data/new_data/raw_data/AI_dataset/N04/N04_Treatment/Knee Flexion2.MOV,719,60.0,1920,1080,11.983333333333333,../data/new_data/frames_output/AI_dataset/N04/N04_Treatment/Knee Flexion2_frames,719,../data/new_data/keypoints_json/AI_dataset/N04/N04_Treatment/Knee Flexion2_JSON
AI_dataset/N04/N04_Ward,Biceps Curl1.MOV,../data/new_data/raw_data/AI_dataset/N04/N04_Ward/Biceps Curl1.MOV,684,60.0,1080,1920,11.4,../data/new_data/frames_output/AI_dataset/N04/N04_Ward/Biceps Curl1_frames,684,../data/new_data/keypoints_json/AI_dataset/N04/N04_Ward/Biceps Curl1_JSON
AI_dataset/N04/N04_Treatment,Hip Flexion Extension2.MOV,../data/new_data/raw_data/AI_dataset/N04/N04_Treatment/Hip Flexion Extension2.MOV,694,60.0,1920,1080,11.566666666666666,../data/new_data/frames_output/AI_dataset/N04/N04_Treatment/Hip Flexion Extension2_frames,694,../data/new_data/keypoints_json/AI_dataset/N04/N04_Treatment/Hip Flexion Extension2_JSON
AI_dataset/N04/N04_Treatment,Knee Extension_chair3.MP4,../data/new_data/raw_data/AI_dataset/N04/N04_Treatment/Knee Extension_chair3.MP4,345,29.97002997002997,1920,1080,11.5115,../data/new_data/frames_output/AI_dataset/N04/N04_Treatment/Knee Extension_chair3_frames,345,../data/new_data/keypoints_json/AI_dataset/N04/N04_Treatment/Knee Extension_chair3_JSON
AI_dataset/N04/N04_Ward,Clamshell_Supine3.MP4,../data/new_data/raw_data/AI_dataset/N04/N04_Ward/Clamshell_Supine3.MP4,345,29.97002997002997,1920,1080,11.5115,../data/new_data/frames_output/AI_dataset/N04/N04_Ward/Clamshell_Supine3_frames,345,../data/new_data/keypoints_json/AI_dataset/N04/N04_Ward/Clamshell_Supine3_JSON
